date,name,gender,value
2000,Emily,F,25956
2000,Hannah,F,23082
2000,Madison,F,19968
2000,Ashley,F,17997
2000,Sarah,F,17702
2000,Alexis,F,17629
2000,Samantha,F,17265
2000,Jessica,F,15709
2000,Elizabeth,F,15099
2000,Taylor,F,15078
2000,Lauren,F,14175
2000,Alyssa,F,13553
2000,Kayla,F,13312
2000,Abigail,F,13090
2000,Brianna,F,12879
2000,Olivia,F,12852
2000,Emma,F,12552
2000,Megan,F,11434
2000,Grace,F,11285
2000,Victoria,F,10925
2000,Rachel,F,10675
2000,Anna,F,10589
2000,Sydney,F,10242
2000,Destiny,F,9850
2000,Morgan,F,9502
2000,Jennifer,F,9386
2000,Jasmine,F,9097
2000,Haley,F,9069
2000,Julia,F,8766
2000,Kaitlyn,F,8758
2000,Nicole,F,8562
2000,Amanda,F,8554
2000,Katherine,F,8108
2000,Natalie,F,8094
2000,Hailey,F,7830
2000,Alexandra,F,7547
2000,Savannah,F,7099
2000,Chloe,F,7094
2000,Rebecca,F,7066
2000,Stephanie,F,7028
2000,Maria,F,6854
2000,Sophia,F,6563
2000,Mackenzie,F,6349
2000,Allison,F,6314
2000,Isabella,F,6242
2000,Mary,F,6198
2000,Amber,F,6181
2000,Danielle,F,6088
2000,Gabrielle,F,5870
2000,Jordan,F,5807
2000,Brooke,F,5640
2000,Michelle,F,5544
2000,Sierra,F,5521
2000,Katelyn,F,5502
2000,Andrea,F,5478
2000,Madeline,F,5370
2000,Sara,F,5318
2000,Kimberly,F,5244
2000,Courtney,F,5239
2000,Erin,F,5184
2000,Brittany,F,5183
2000,Vanessa,F,5133
2000,Jenna,F,5045
2000,Jacqueline,F,5036
2000,Caroline,F,5021
2000,Faith,F,4998
2000,Makayla,F,4917
2000,Bailey,F,4648
2000,Paige,F,4609
2000,Shelby,F,4559
2000,Melissa,F,4529
2000,Kaylee,F,4493
2000,Christina,F,4328
2000,Trinity,F,4284
2000,Mariah,F,4104
2000,Caitlin,F,4102
2000,Autumn,F,4027
2000,Marissa,F,4025
2000,Angela,F,3826
2000,Breanna,F,3824
2000,Catherine,F,3801
2000,Zoe,F,3785
2000,Briana,F,3754
2000,Jada,F,3747
2000,Laura,F,3734
2000,Claire,F,3711
2000,Alexa,F,3674
2000,Kelsey,F,3669
2000,Kathryn,F,3642
2000,Leslie,F,3623
2000,Alexandria,F,3549
2000,Sabrina,F,3469
2000,Mia,F,3451
2000,Isabel,F,3447
2000,Molly,F,3399
2000,Katie,F,3397
2000,Leah,F,3397
2000,Gabriella,F,3369
2000,Cheyenne,F,3367
2000,Cassandra,F,3305
2000,Tiffany,F,3305
2000,Erica,F,3220
2000,Lindsey,F,3211
2000,Kylie,F,3206
2000,Amy,F,3172
2000,Diana,F,3165
2000,Cassidy,F,3163
2000,Mikayla,F,3159
2000,Ariana,F,3153
2000,Margaret,F,3121
2000,Kelly,F,3076
2000,Miranda,F,3042
2000,Maya,F,3017
2000,Jacob,M,34477
2000,Michael,M,32037
2000,Matthew,M,28573
2000,Joshua,M,27537
2000,Christopher,M,24932
2000,Nicholas,M,24652
2000,Andrew,M,23641
2000,Joseph,M,22831
2000,Daniel,M,22319
2000,Tyler,M,21504
2000,William,M,20661
2000,Brandon,M,20336
2000,Ryan,M,20264
2000,John,M,20096
2000,Zachary,M,19850
2000,David,M,19769
2000,Anthony,M,19651
2000,James,M,17987
2000,Justin,M,17783
2000,Alexander,M,17286
2000,Jonathan,M,16885
2000,Christian,M,16057
2000,Austin,M,15944
2000,Dylan,M,15402
2000,Ethan,M,15223
2000,Benjamin,M,14840
2000,Noah,M,14274
2000,Samuel,M,14171
2000,Robert,M,13738
2000,Nathan,M,13037
2000,Cameron,M,12761
2000,Kevin,M,12669
2000,Thomas,M,12639
2000,Jose,M,12582
2000,Hunter,M,12538
2000,Jordan,M,12168
2000,Kyle,M,11968
2000,Caleb,M,9865
2000,Jason,M,9772
2000,Logan,M,9736
2000,Aaron,M,9554
2000,Eric,M,9157
2000,Brian,M,8957
2000,Gabriel,M,8679
2000,Adam,M,8133
2000,Jack,M,8121
2000,Isaiah,M,8029
2000,Juan,M,7709
2000,Luis,M,7661
2000,Connor,M,7529
2000,Charles,M,7524
2000,Elijah,M,7470
2000,Isaac,M,7433
2000,Steven,M,7359
2000,Evan,M,7332
2000,Jared,M,7323
2000,Sean,M,7316
2000,Timothy,M,7260
2000,Luke,M,7145
2000,Cody,M,7132
2000,Nathaniel,M,6797
2000,Alex,M,6747
2000,Seth,M,6717
2000,Mason,M,6516
2000,Richard,M,6352
2000,Carlos,M,6317
2000,Angel,M,6304
2000,Patrick,M,6295
2000,Devin,M,6153
2000,Bryan,M,6141
2000,Cole,M,5926
2000,Jackson,M,5903
2000,Ian,M,5886
2000,Garrett,M,5840
2000,Trevor,M,5745
2000,Jesus,M,5680
2000,Chase,M,5441
2000,Adrian,M,5339
2000,Mark,M,5224
2000,Blake,M,5142
2000,Sebastian,M,5027
2000,Antonio,M,4891
2000,Lucas,M,4818
2000,Jeremy,M,4737
2000,Gavin,M,4686
2000,Miguel,M,4671
2000,Julian,M,4589
2000,Dakota,M,4553
2000,Alejandro,M,4509
2000,Jesse,M,4483
2000,Dalton,M,4445
2000,Bryce,M,4318
2000,Tanner,M,4235
2000,Kenneth,M,4150
2000,Stephen,M,4135
2000,Jake,M,4089
2000,Victor,M,4051
2000,Spencer,M,4043
2000,Marcus,M,3795
2000,Paul,M,3792
2000,Brendan,M,3657
2000,Jeremiah,M,3643
2000,Xavier,M,3639
2000,Jeffrey,M,3563
2000,Tristan,M,3531
2000,Jalen,M,3513
2000,Jorge,M,3495
2000,Edward,M,3482
2000,Riley,M,3421
2000,Colton,M,3410
2000,Wyatt,M,3409
2000,Joel,M,3378
2000,Maxwell,M,3364
2000,Aidan,M,3295
2000,Travis,M,3289
2000,Shane,M,3273
2000,Colin,M,3255
2000,Dominic,M,3246
2000,Carson,M,3239
2000,Vincent,M,3233
2000,Derek,M,3212
2000,Oscar,M,3178
2000,Grant,M,3173
2000,Eduardo,M,3159
2000,Peter,M,3146
2000,Henry,M,3119
2000,Parker,M,3099
2000,Collin,M,3044
2000,Hayden,M,3044
2000,George,M,3037
2000,Bradley,M,3016
2014,Emma,F,20936
2014,Olivia,F,19807
2014,Sophia,F,18609
2014,Isabella,F,17089
2014,Ava,F,15696
2014,Mia,F,13512
2014,Emily,F,12647
2014,Abigail,F,12085
2014,Madison,F,10320
2014,Charlotte,F,10115
2014,Harper,F,9608
2014,Sofia,F,9597
2014,Avery,F,9568
2014,Elizabeth,F,9564
2014,Amelia,F,8795
2014,Evelyn,F,8747
2014,Ella,F,8553
2014,Chloe,F,8538
2014,Victoria,F,7996
2014,Grace,F,7641
2014,Aubrey,F,7623
2014,Zoey,F,7411
2014,Natalie,F,7105
2014,Addison,F,6988
2014,Lillian,F,6913
2014,Brooklyn,F,6816
2014,Lily,F,6773
2014,Hannah,F,6585
2014,Layla,F,6453
2014,Scarlett,F,6005
2014,Aria,F,5923
2014,Zoe,F,5877
2014,Samantha,F,5726
2014,Anna,F,5689
2014,Leah,F,5604
2014,Audrey,F,5563
2014,Ariana,F,5495
2014,Savannah,F,5473
2014,Allison,F,5472
2014,Arianna,F,5267
2014,Camila,F,5218
2014,Gabriella,F,5098
2014,Penelope,F,5084
2014,Claire,F,5014
2014,Aaliyah,F,4883
2014,Sadie,F,4860
2014,Riley,F,4794
2014,Skylar,F,4770
2014,Nora,F,4738
2014,Sarah,F,4703
2014,Hailey,F,4615
2014,Kaylee,F,4539
2014,Paisley,F,4494
2014,Kennedy,F,4489
2014,Ellie,F,4480
2014,Peyton,F,4447
2014,Annabelle,F,4355
2014,Caroline,F,4344
2014,Serenity,F,4330
2014,Madelyn,F,4309
2014,Lucy,F,4295
2014,Aubree,F,4271
2014,Alexa,F,4246
2014,Nevaeh,F,4239
2014,Alexis,F,4234
2014,Stella,F,4198
2014,Violet,F,4184
2014,Genesis,F,4163
2014,Mackenzie,F,4150
2014,Bella,F,4087
2014,Autumn,F,4066
2014,Mila,F,4056
2014,Kylie,F,3957
2014,Maya,F,3949
2014,Piper,F,3866
2014,Alyssa,F,3829
2014,Taylor,F,3809
2014,Eleanor,F,3736
2014,Faith,F,3719
2014,Naomi,F,3708
2014,Melanie,F,3696
2014,Eva,F,3682
2014,Katherine,F,3678
2014,Lydia,F,3640
2014,Brianna,F,3608
2014,Julia,F,3599
2014,Ashley,F,3556
2014,Khloe,F,3544
2014,Madeline,F,3442
2014,Ruby,F,3423
2014,Sophie,F,3388
2014,Alexandra,F,3311
2014,London,F,3286
2014,Lauren,F,3090
2014,Gianna,F,3078
2014,Isabelle,F,3075
2014,Vivian,F,3062
2014,Alice,F,3052
2014,Jasmine,F,3024
2014,Hadley,F,3013
2014,Kayla,F,3007
2014,Morgan,F,3001
2014,Noah,M,19305
2014,Liam,M,18462
2014,Mason,M,17201
2014,Jacob,M,16883
2014,William,M,16820
2014,Ethan,M,15724
2014,Michael,M,15454
2014,Alexander,M,15414
2014,James,M,14431
2014,Daniel,M,13937
2014,Elijah,M,13832
2014,Benjamin,M,13801
2014,Logan,M,13648
2014,Aiden,M,13402
2014,Jayden,M,12966
2014,Matthew,M,12912
2014,Jackson,M,12219
2014,David,M,12214
2014,Lucas,M,12158
2014,Joseph,M,12118
2014,Anthony,M,11580
2014,Andrew,M,11159
2014,Samuel,M,10995
2014,Gabriel,M,10918
2014,Joshua,M,10901
2014,John,M,10691
2014,Carter,M,10677
2014,Luke,M,10506
2014,Dylan,M,10410
2014,Christopher,M,10352
2014,Isaac,M,9977
2014,Oliver,M,9439
2014,Henry,M,9432
2014,Sebastian,M,9306
2014,Caleb,M,9225
2014,Owen,M,9150
2014,Ryan,M,9085
2014,Nathan,M,8976
2014,Wyatt,M,8874
2014,Hunter,M,8812
2014,Jack,M,8747
2014,Christian,M,8455
2014,Landon,M,8226
2014,Jonathan,M,8106
2014,Levi,M,8050
2014,Jaxon,M,7701
2014,Julian,M,7671
2014,Isaiah,M,7620
2014,Eli,M,7488
2014,Aaron,M,7392
2014,Charles,M,7345
2014,Connor,M,7223
2014,Cameron,M,7056
2014,Thomas,M,7028
2014,Jeremiah,M,6874
2014,Jordan,M,6869
2014,Nicholas,M,6765
2014,Evan,M,6717
2014,Adrian,M,6690
2014,Robert,M,6640
2014,Gavin,M,6618
2014,Brayden,M,6580
2014,Grayson,M,6571
2014,Josiah,M,6458
2014,Colton,M,6389
2014,Austin,M,6304
2014,Angel,M,6303
2014,Jace,M,6289
2014,Dominic,M,6252
2014,Kevin,M,5896
2014,Brandon,M,5840
2014,Tyler,M,5830
2014,Parker,M,5712
2014,Ayden,M,5619
2014,Jason,M,5555
2014,Jose,M,5480
2014,Ian,M,5455
2014,Chase,M,5355
2014,Adam,M,5328
2014,Hudson,M,5238
2014,Nolan,M,5204
2014,Zachary,M,5181
2014,Easton,M,4983
2014,Blake,M,4943
2014,Jaxson,M,4931
2014,Cooper,M,4842
2014,Lincoln,M,4820
2014,Xavier,M,4771
2014,Bentley,M,4768
2014,Kayden,M,4726
2014,Carson,M,4618
2014,Brody,M,4323
2014,Asher,M,4321
2014,Nathaniel,M,4304
2014,Ryder,M,4102
2014,Justin,M,4029
2014,Leo,M,3966
2014,Tristan,M,3911
2014,Juan,M,3899
2014,Luis,M,3899
2014,Camden,M,3890
2014,Damian,M,3878
2014,Elias,M,3777
2014,Vincent,M,3760
2014,Jase,M,3744
2014,Mateo,M,3741
2014,Maxwell,M,3734
2014,Miles,M,3681
2014,Micah,M,3659
2014,Sawyer,M,3593
2014,Jesus,M,3521
2014,Max,M,3493
2014,Roman,M,3467
2014,Leonardo,M,3447
2014,Santiago,M,3424
2014,Cole,M,3423
2014,Carlos,M,3420
2014,Bryson,M,3419
2014,Ezra,M,3415
2014,Braxton,M,3350
2014,Brantley,M,3348
2014,Declan,M,3318
2014,Eric,M,3314
2014,Kaiden,M,3264
2014,Giovanni,M,3240
2014,Theodore,M,3223
2014,Harrison,M,3203
2014,Alex,M,3181
2014,Diego,M,3170
2014,Wesley,M,3139
2014,Bryce,M,3114
2014,Ivan,M,3077
2014,Greyson,M,3045
2014,Timothy,M,3009
2014,George,M,3004
1938,Mary,F,56215
1938,Barbara,F,39279
1938,Patricia,F,27556
1938,Betty,F,25504
1938,Shirley,F,23767
1938,Carol,F,19424
1938,Nancy,F,18948
1938,Dorothy,F,16348
1938,Margaret,F,15330
1938,Joan,F,14302
1938,Joyce,F,12693
1938,Judith,F,10876
1938,Helen,F,10834
1938,Sandra,F,10806
1938,Carolyn,F,10586
1938,Janet,F,9868
1938,Elizabeth,F,9800
1938,Beverly,F,9770
1938,Marilyn,F,9745
1938,Donna,F,9694
1938,Ruth,F,9302
1938,Virginia,F,9268
1938,Frances,F,8923
1938,Janice,F,8711
1938,Doris,F,8602
1938,Martha,F,8579
1938,Jean,F,7761
1938,Phyllis,F,7646
1938,Alice,F,7490
1938,Sharon,F,7244
1938,Linda,F,7046
1938,Ann,F,6990
1938,Lois,F,6504
1938,Norma,F,6367
1938,Peggy,F,6341
1938,Gloria,F,6300
1938,Marie,F,5960
1938,Evelyn,F,5690
1938,Rose,F,5289
1938,Anna,F,5140
1938,Judy,F,4993
1938,Elaine,F,4835
1938,Dolores,F,4807
1938,Jane,F,4787
1938,Geraldine,F,4652
1938,Carole,F,4616
1938,Annie,F,4562
1938,Catherine,F,4524
1938,Wanda,F,4512
1938,Karen,F,4508
1938,Marlene,F,4473
1938,Mildred,F,4441
1938,Marjorie,F,4318
1938,Sally,F,4276
1938,Patsy,F,4258
1938,Sylvia,F,4256
1938,Joanne,F,4249
1938,Kathleen,F,4229
1938,Louise,F,4067
1938,Eleanor,F,4048
1938,Ruby,F,3941
1938,Loretta,F,3911
1938,Arlene,F,3893
1938,Diane,F,3826
1938,Bonnie,F,3772
1938,Rosalie,F,3759
1938,Sarah,F,3748
1938,Joann,F,3709
1938,Jacqueline,F,3632
1938,Charlotte,F,3625
1938,Irene,F,3555
1938,Susan,F,3555
1938,Roberta,F,3547
1938,Rita,F,3357
1938,Darlene,F,3320
1938,Delores,F,3320
1938,Gail,F,3216
1938,Jo,F,3172
1938,June,F,3144
1938,Juanita,F,3130
1938,Kay,F,3114
1938,Edna,F,3082
1938,Robert,M,62268
1938,James,M,59099
1938,John,M,50519
1938,William,M,42422
1938,Richard,M,34380
1938,Charles,M,31138
1938,Donald,M,26665
1938,David,M,22992
1938,Thomas,M,21376
1938,Ronald,M,20296
1938,George,M,18436
1938,Joseph,M,17735
1938,Edward,M,14547
1938,Kenneth,M,14398
1938,Paul,M,13356
1938,Larry,M,12386
1938,Jerry,M,12174
1938,Frank,M,10257
1938,Gerald,M,9971
1938,Raymond,M,9729
1938,Michael,M,9080
1938,Gary,M,8859
1938,Harold,M,8559
1938,Billy,M,8248
1938,Jack,M,8140
1938,Walter,M,7559
1938,Bobby,M,7494
1938,Joe,M,7436
1938,Carl,M,6846
1938,Henry,M,6557
1938,Roger,M,6554
1938,Arthur,M,6523
1938,Eugene,M,6112
1938,Willie,M,6083
1938,Ralph,M,6018
1938,Lawrence,M,5872
1938,Albert,M,5792
1938,Fred,M,5766
1938,Daniel,M,5583
1938,Wayne,M,5224
1938,Roy,M,5040
1938,Howard,M,5016
1938,Norman,M,4951
1938,Harry,M,4822
1938,Jimmy,M,4730
1938,Anthony,M,4689
1938,Louis,M,4389
1938,Peter,M,4295
1938,Dennis,M,4236
1938,Earl,M,4007
1938,Francis,M,3950
1938,Don,M,3899
1938,Marvin,M,3899
1938,Melvin,M,3819
1938,Ernest,M,3707
1938,Dale,M,3689
1938,Leonard,M,3667
1938,Clarence,M,3637
1938,Stanley,M,3543
1938,Douglas,M,3509
1938,Leroy,M,3492
1938,Samuel,M,3243
1938,Johnny,M,3197
1938,Philip,M,3172
1938,Gene,M,3146
1938,Bruce,M,3128
1938,Bill,M,3113
1938,Herbert,M,3015
1938,Alfred,M,3007
1910,Mary,F,22848
1910,Helen,F,10479
1910,Margaret,F,8226
1910,Dorothy,F,7318
1910,Ruth,F,7212
1910,Anna,F,6436
1910,Elizabeth,F,5800
1910,Mildred,F,5692
1910,Marie,F,4790
1910,Alice,F,4671
1910,Frances,F,4448
1910,Florence,F,4282
1910,Ethel,F,4146
1910,Lillian,F,4127
1910,Gladys,F,3842
1910,Rose,F,3837
1910,Evelyn,F,3777
1910,Edna,F,3664
1910,Annie,F,3519
1910,Louise,F,3457
1910,Irene,F,3281
1910,Catherine,F,3161
1910,Grace,F,3145
1910,Hazel,F,3032
1910,John,M,11450
1910,James,M,9195
1910,William,M,8844
1910,Robert,M,5609
1910,George,M,5441
1910,Joseph,M,5228
1910,Charles,M,4785
1910,Frank,M,3768
1910,Edward,M,3408
1904,Mary,F,14961
1904,Helen,F,6488
1904,Anna,F,5330
1904,Margaret,F,5302
1904,Ruth,F,4900
1904,Elizabeth,F,3833
1904,Marie,F,3595
1904,Florence,F,3572
1904,Mildred,F,3525
1904,Dorothy,F,3477
1904,Ethel,F,3296
1904,Lillian,F,3139
1904,Alice,F,3131
1904,John,M,8108
1904,William,M,6416
1904,James,M,5855
1904,George,M,4219
1904,Robert,M,3414
1904,Charles,M,3406
1904,Joseph,M,3291
1905,Mary,F,16067
1905,Helen,F,6811
1905,Margaret,F,5690
1905,Anna,F,5424
1905,Ruth,F,5068
1905,Elizabeth,F,4121
1905,Dorothy,F,3937
1905,Mildred,F,3758
1905,Marie,F,3643
1905,Alice,F,3610
1905,Florence,F,3478
1905,Ethel,F,3401
1905,Lillian,F,3185
1905,John,M,8060
1905,William,M,6495
1905,James,M,6042
1905,George,M,4256
1905,Charles,M,3608
1905,Robert,M,3410
1905,Joseph,M,3302
1911,Mary,F,24390
1911,Helen,F,11801
1911,Margaret,F,9279
1911,Dorothy,F,8869
1911,Ruth,F,8003
1911,Anna,F,6753
1911,Elizabeth,F,6298
1911,Mildred,F,6271
1911,Marie,F,5017
1911,Frances,F,4967
1911,Alice,F,4813
1911,Florence,F,4424
1911,Lillian,F,4367
1911,Rose,F,4151
1911,Ethel,F,4141
1911,Evelyn,F,4075
1911,Edna,F,3957
1911,Gladys,F,3933
1911,Louise,F,3725
1911,Catherine,F,3565
1911,Irene,F,3502
1911,Ruby,F,3372
1911,Grace,F,3304
1911,Annie,F,3298
1911,Hazel,F,3290
1911,Virginia,F,3263
1911,Thelma,F,3166
1911,Martha,F,3019
1911,Josephine,F,3011
1911,John,M,13446
1911,William,M,10593
1911,James,M,9951
1911,George,M,6586
1911,Robert,M,6526
1911,Joseph,M,6488
1911,Charles,M,5725
1911,Frank,M,4314
1911,Edward,M,4164
1911,Thomas,M,3292
1911,Henry,M,3167
1911,Walter,M,3074
1939,Mary,F,54901
1939,Barbara,F,37258
1939,Patricia,F,29706
1939,Betty,F,23641
1939,Shirley,F,20445
1939,Carol,F,20166
1939,Nancy,F,19726
1939,Judith,F,16626
1939,Dorothy,F,15171
1939,Margaret,F,14952
1939,Joan,F,14140
1939,Joyce,F,13394
1939,Sandra,F,11970
1939,Carolyn,F,11292
1939,Linda,F,10714
1939,Helen,F,10418
1939,Janet,F,10115
1939,Elizabeth,F,9707
1939,Marilyn,F,9539
1939,Donna,F,9370
1939,Virginia,F,9227
1939,Ruth,F,9060
1939,Sharon,F,9014
1939,Janice,F,8779
1939,Beverly,F,8701
1939,Frances,F,8578
1939,Martha,F,8492
1939,Judy,F,8081
1939,Doris,F,7685
1939,Phyllis,F,7590
1939,Alice,F,7368
1939,Jean,F,7289
1939,Ann,F,6550
1939,Peggy,F,6049
1939,Lois,F,6033
1939,Gloria,F,5939
1939,Marie,F,5889
1939,Norma,F,5827
1939,Karen,F,5542
1939,Evelyn,F,5329
1939,Geraldine,F,5159
1939,Rose,F,5040
1939,Anna,F,4931
1939,Susan,F,4887
1939,Elaine,F,4785
1939,Jane,F,4770
1939,Carole,F,4679
1939,Kathleen,F,4656
1939,Catherine,F,4576
1939,Wanda,F,4559
1939,Diane,F,4339
1939,Sally,F,4243
1939,Joanne,F,4224
1939,Annie,F,4150
1939,Mildred,F,4137
1939,Patsy,F,4111
1939,Joann,F,3993
1939,Dolores,F,3979
1939,Louise,F,3958
1939,Marjorie,F,3906
1939,Bonnie,F,3887
1939,Sylvia,F,3870
1939,Eleanor,F,3810
1939,Marlene,F,3774
1939,Loretta,F,3771
1939,Charlotte,F,3740
1939,Ruby,F,3712
1939,Sarah,F,3671
1939,Arlene,F,3576
1939,Jo,F,3524
1939,Roberta,F,3410
1939,Jacqueline,F,3388
1939,Gail,F,3353
1939,Irene,F,3330
1939,Darlene,F,3287
1939,Kay,F,3259
1939,Juanita,F,3213
1939,Rita,F,3188
1939,Delores,F,3019
1939,Ellen,F,3006
1939,Robert,M,59645
1939,James,M,59627
1939,John,M,51015
1939,William,M,42077
1939,Richard,M,35373
1939,Charles,M,30787
1939,David,M,25362
1939,Donald,M,24056
1939,Thomas,M,22128
1939,Ronald,M,19835
1939,George,M,17888
1939,Joseph,M,17716
1939,Kenneth,M,14710
1939,Larry,M,14529
1939,Edward,M,14427
1939,Jerry,M,13728
1939,Paul,M,13333
1939,Michael,M,10824
1939,Gerald,M,10053
1939,Frank,M,9988
1939,Gary,M,9681
1939,Raymond,M,9247
1939,Harold,M,8300
1939,Billy,M,7470
1939,Walter,M,7319
1939,Jack,M,7307
1939,Joe,M,7189
1939,Roger,M,7153
1939,Bobby,M,7058
1939,Carl,M,6594
1939,Henry,M,6559
1939,Arthur,M,6381
1939,Willie,M,6305
1939,Dennis,M,6213
1939,Ralph,M,5957
1939,Lawrence,M,5882
1939,Eugene,M,5875
1939,Daniel,M,5796
1939,Wayne,M,5653
1939,Fred,M,5535
1939,Albert,M,5477
1939,Roy,M,5154
1939,Jimmy,M,4752
1939,Norman,M,4741
1939,Harry,M,4663
1939,Peter,M,4641
1939,Anthony,M,4609
1939,Howard,M,4608
1939,Louis,M,4224
1939,Earl,M,3894
1939,Melvin,M,3852
1939,Marvin,M,3760
1939,Francis,M,3720
1939,Leonard,M,3713
1939,Ernest,M,3687
1939,Don,M,3586
1939,Stanley,M,3571
1939,Douglas,M,3564
1939,Dale,M,3531
1939,Clarence,M,3482
1939,Leroy,M,3388
1939,Johnny,M,3371
1939,Samuel,M,3254
1939,Bruce,M,3233
1939,Stephen,M,3176
1939,Philip,M,3173
1939,Bill,M,3159
1939,Herbert,M,3097
1939,Gene,M,3012
2015,Emma,F,20455
2015,Olivia,F,19691
2015,Sophia,F,17417
2015,Ava,F,16378
2015,Isabella,F,15617
2015,Mia,F,14905
2015,Abigail,F,12401
2015,Emily,F,11786
2015,Charlotte,F,11398
2015,Harper,F,10295
2015,Madison,F,10088
2015,Amelia,F,9861
2015,Elizabeth,F,9730
2015,Sofia,F,9690
2015,Evelyn,F,9363
2015,Avery,F,9342
2015,Chloe,F,7930
2015,Ella,F,7902
2015,Grace,F,7656
2015,Victoria,F,7609
2015,Aubrey,F,7386
2015,Scarlett,F,7131
2015,Zoey,F,6944
2015,Addison,F,6721
2015,Lily,F,6661
2015,Lillian,F,6612
2015,Natalie,F,6500
2015,Hannah,F,6414
2015,Aria,F,6405
2015,Layla,F,6330
2015,Brooklyn,F,6311
2015,Alexa,F,6052
2015,Zoe,F,6041
2015,Penelope,F,5949
2015,Riley,F,5730
2015,Leah,F,5618
2015,Audrey,F,5603
2015,Savannah,F,5456
2015,Allison,F,5346
2015,Samantha,F,5340
2015,Nora,F,5323
2015,Skylar,F,5281
2015,Camila,F,5274
2015,Anna,F,5130
2015,Paisley,F,5078
2015,Ariana,F,4958
2015,Aaliyah,F,4863
2015,Ellie,F,4862
2015,Claire,F,4829
2015,Violet,F,4813
2015,Stella,F,4792
2015,Sadie,F,4752
2015,Mila,F,4730
2015,Gabriella,F,4622
2015,Lucy,F,4547
2015,Arianna,F,4530
2015,Sarah,F,4521
2015,Kennedy,F,4519
2015,Madelyn,F,4481
2015,Eleanor,F,4434
2015,Kaylee,F,4363
2015,Caroline,F,4329
2015,Hazel,F,4297
2015,Hailey,F,4247
2015,Genesis,F,4160
2015,Kylie,F,4153
2015,Piper,F,4130
2015,Maya,F,4125
2015,Autumn,F,4114
2015,Nevaeh,F,4002
2015,Serenity,F,3985
2015,Peyton,F,3902
2015,Mackenzie,F,3858
2015,Bella,F,3794
2015,Eva,F,3761
2015,Naomi,F,3761
2015,Taylor,F,3746
2015,Aurora,F,3642
2015,Aubree,F,3630
2015,Lydia,F,3498
2015,Melanie,F,3493
2015,Brianna,F,3469
2015,Ruby,F,3462
2015,Katherine,F,3445
2015,Ashley,F,3424
2015,Alexis,F,3418
2015,Alice,F,3418
2015,Cora,F,3401
2015,Julia,F,3373
2015,Madeline,F,3335
2015,Faith,F,3325
2015,Annabelle,F,3273
2015,Alyssa,F,3252
2015,Isabelle,F,3217
2015,Vivian,F,3201
2015,Gianna,F,3177
2015,Quinn,F,3090
2015,Clara,F,3064
2015,Reagan,F,3055
2015,Alexandra,F,3001
2015,Khloe,F,3001
2015,Noah,M,19635
2015,Liam,M,18374
2015,Mason,M,16627
2015,Jacob,M,15949
2015,William,M,15909
2015,Ethan,M,15077
2015,James,M,14824
2015,Alexander,M,14547
2015,Michael,M,14431
2015,Benjamin,M,13700
2015,Elijah,M,13651
2015,Daniel,M,13506
2015,Aiden,M,13461
2015,Logan,M,12919
2015,Matthew,M,12749
2015,Lucas,M,12305
2015,Jackson,M,12269
2015,David,M,11792
2015,Oliver,M,11655
2015,Jayden,M,11541
2015,Joseph,M,11487
2015,Gabriel,M,10870
2015,Samuel,M,10865
2015,Carter,M,10780
2015,Anthony,M,10634
2015,John,M,10386
2015,Dylan,M,10277
2015,Luke,M,10276
2015,Henry,M,10172
2015,Andrew,M,10110
2015,Isaac,M,9964
2015,Christopher,M,9815
2015,Joshua,M,9801
2015,Wyatt,M,9645
2015,Sebastian,M,9620
2015,Owen,M,9596
2015,Caleb,M,8801
2015,Nathan,M,8588
2015,Ryan,M,8526
2015,Jack,M,8499
2015,Hunter,M,8330
2015,Levi,M,8306
2015,Christian,M,8196
2015,Jaxon,M,8067
2015,Julian,M,8046
2015,Landon,M,7929
2015,Grayson,M,7908
2015,Jonathan,M,7626
2015,Isaiah,M,7613
2015,Charles,M,7187
2015,Thomas,M,7187
2015,Aaron,M,7159
2015,Eli,M,7139
2015,Jeremiah,M,6783
2015,Connor,M,6758
2015,Cameron,M,6745
2015,Josiah,M,6661
2015,Adrian,M,6526
2015,Jordan,M,6303
2015,Colton,M,6300
2015,Brayden,M,6261
2015,Nicholas,M,6241
2015,Robert,M,6119
2015,Angel,M,6100
2015,Hudson,M,6041
2015,Lincoln,M,5996
2015,Evan,M,5906
2015,Dominic,M,5855
2015,Austin,M,5805
2015,Gavin,M,5784
2015,Nolan,M,5736
2015,Parker,M,5408
2015,Adam,M,5391
2015,Chase,M,5367
2015,Jace,M,5344
2015,Ian,M,5321
2015,Cooper,M,5264
2015,Easton,M,5222
2015,Kevin,M,5173
2015,Jose,M,5164
2015,Tyler,M,5160
2015,Asher,M,5121
2015,Brandon,M,5111
2015,Jaxson,M,5056
2015,Mateo,M,5020
2015,Jason,M,5008
2015,Ayden,M,4883
2015,Zachary,M,4848
2015,Carson,M,4745
2015,Xavier,M,4643
2015,Leo,M,4594
2015,Ezra,M,4330
2015,Bentley,M,4316
2015,Sawyer,M,4268
2015,Kayden,M,4242
2015,Blake,M,4227
2015,Nathaniel,M,4216
2015,Ryder,M,4152
2015,Theodore,M,4149
2015,Elias,M,4096
2015,Tristan,M,3917
2015,Roman,M,3882
2015,Leonardo,M,3819
2015,Camden,M,3760
2015,Micah,M,3749
2015,Brody,M,3740
2015,Miles,M,3736
2015,Luis,M,3732
2015,Vincent,M,3720
